ranking_date,rank,player,points,tours
20260209,58,220332,1043,22
20260209,59,211684,1033,24
20260209,60,221039,1031,31
20260209,61,214082,997,23
20260209,62,221333,987,22
20260209,63,214388,978,28
20260209,64,211651,966,18
20260209,65,215936,938,22
20260209,66,222045,933,26
20260209,67,206242,932,25
20260209,68,216083,928,25
20260209,69,238075,912,26
20260209,70,201709,909,27
20260209,71,220716,894,27
20260209,72,211817,892,22
20260209,73,219875,887,26
20260209,74,201548,881,26
20260209,75,221407,878,25
20260209,76,215713,872,21
20260209,77,219917,872,32
20260209,78,203389,865,17
20260209,79,211814,859,30
20260209,80,215785,851,24
20260209,81,215899,850,27
20260209,82,211685,848,26
20260209,83,215020,848,27
20260209,84,211107,844,25
20260209,85,220309,843,26
20260209,86,201533,839,21
20260209,87,215337,811,22
20260209,88,220416,810,29
20260209,89,203530,810,22
20260209,90,213646,806,27
20260209,91,213887,804,29
20260209,92,215872,802,33
20260209,93,220465,796,27
20260209,94,215219,796,23
20260209,95,215910,792,33
20260209,96,214040,789,28
20260209,97,202499,785,23
20260209,98,221985,781,31
20260209,99,215138,780,24
20260209,100,230870,777,25
20260209,101,221909,771,24
20260209,102,211337,751,32
20260209,103,263857,744,32
20260209,104,223360,743,20
20260209,105,220435,737,32
20260209,106,221257,727,32
20260209,107,220348,724,25
20260209,108,210886,720,29
20260209,109,220662,707,27
20260209,110,201499,706,17
20260209,111,215480,703,28
20260209,112,221883,697,32
20260209,113,214119,678,23
20260209,114,205925,673,24
20260209,115,260172,673,15
20260209,116,203501,670,12
20260209,117,206417,661,32
20260209,118,222258,657,22
20260209,119,223286,657,29
20260209,120,239456,649,29
20260209,121,206294,635,24
20260209,122,214452,627,25
20260209,123,220750,614,26
20260209,124,220466,612,21
20260209,125,213666,607,25
20260209,126,222290,605,27
20260209,127,213889,599,21
20260209,128,211880,581,22
20260209,129,221626,569,20
20260209,130,259733,567,27
20260209,131,201551,560,34
20260209,132,222233,556,20
20260209,133,221124,556,27
20260209,134,216081,553,23
20260209,135,243420,545,29
20260209,136,203514,537,31
20260209,137,221307,537,15
20260209,138,214593,534,27
20260209,139,236957,534,26
20260209,140,221236,533,26
20260209,141,223321,527,28
20260209,142,214459,526,29
20260209,143,220742,509,30
20260209,144,214461,507,22
20260209,145,202684,501,19
20260209,146,202460,487,12
20260209,147,201458,485,10
20260209,148,201593,485,10
20260209,149,201478,483,36
20260209,150,222966,475,23
20260209,151,223194,473,28
20260209,152,220722,467,33
20260209,153,202600,465,24
20260209,154,213576,463,24
20260209,155,221237,463,27
20260209,156,214604,457,31
20260209,157,252499,456,21
20260209,158,220589,451,15
20260209,159,202604,451,34
20260209,160,215992,444,29
20260209,161,215370,443,16
20260209,162,263644,442,16
20260209,163,223325,437,22
20260209,164,221406,433,28
20260209,165,211316,431,28
20260209,166,215572,430,23
20260209,167,256684,421,18
20260209,168,202493,418,32
20260209,169,215571,415,28
20260209,170,222017,415,27
20260209,171,216097,413,26
20260209,172,211635,412,31
20260209,173,221803,409,27
20260209,174,267439,404,23
20260209,175,214181,401,23
20260209,176,211095,398,19
20260209,177,213525,396,15
20260209,178,211279,394,23
20260209,179,220733,388,25
20260209,180,216265,387,26
20260209,181,223331,387,15
20260209,182,211227,387,25
20260209,183,201545,385,16
20260209,184,204431,384,22
20260209,185,223168,383,19
20260209,186,215250,382,21
20260209,187,220699,382,26
20260209,188,213873,382,30
20260209,189,220454,380,25
20260209,190,206292,378,26
20260209,191,215946,376,26
20260209,192,239389,374,24
20260209,193,221354,374,24
20260209,194,215062,373,20
20260209,195,215037,373,21
20260209,196,204419,373,23
20260209,197,236955,372,24
20260209,198,239436,372,31
20260209,199,211843,369,16
20260209,200,214254,368,29
20260209,1001,260297,19,4
20260209,1002,222202,19,5
20260209,1003,221025,19,5
20260209,1004,211796,19,6
20260209,1005,201481,19,6
20260209,1006,222032,19,6
20260209,1007,259981,19,8
20260209,1008,220276,19,9
20260209,1009,266659,19,11
20260209,1010,223308,19,13
20260209,1011,215696,18,11
20260209,1012,264975,18,2
20260209,1013,223160,18,2
20260209,1014,260306,18,3
20260209,1015,221371,18,3
20260209,1016,210500,18,3
20260209,1017,259576,18,4
20260209,1018,270159,18,4
20260209,1019,264140,18,4
20260209,1019,220391,18,4
20260209,1021,261066,18,5
20260209,1022,266720,18,6
20260209,1023,266765,18,6
20260209,1024,223411,18,7
20260209,1025,221736,18,8
20260209,1026,215616,18,9
20260209,1027,221055,18,9
20260209,1028,222177,18,10
20260209,1029,259105,18,10
20260209,1030,201540,17,4
20260209,1031,211043,17,9
20260209,1032,260888,17,5
20260209,1033,269710,17,2
20260209,1033,211021,17,2
20260209,1035,270181,17,3
20260209,1036,270320,17,3
20260209,1037,223398,17,4
20260209,1038,202916,17,6
20260209,1039,252584,17,6
20260209,1040,214784,17,6
20260209,1041,224485,17,6
20260209,1042,266523,17,6
20260209,1043,215236,17,7
20260209,1044,215926,17,7
20260209,1045,221148,17,9
20260209,1046,214398,17,9
20260209,1047,249659,17,9
20260209,1048,221740,17,9
20260209,1049,215712,17,10
20260209,1049,260323,17,10
20260209,1051,260580,16,3
20260209,1052,246476,16,9
20260209,1053,259713,16,6
20260209,1054,221915,16,8
20260209,1055,260842,16,2
20260209,1055,270322,16,2
20260209,1055,269275,16,2
20260209,1058,263687,16,5
20260209,1059,223404,16,5
20260209,1059,239474,16,5
20260209,1061,260777,16,5
20260209,1062,259797,16,6
20260209,1063,220286,16,7
20260209,1064,223284,16,8
20260209,1065,202387,16,8
20260209,1066,214277,16,8
20260209,1067,263889,16,10
20260209,1068,270262,15,1
20260209,1069,221441,15,6
20260209,1070,205562,15,8
20260209,1071,270100,15,4
20260209,1072,220297,15,8
20260209,1073,205964,15,1
20260209,1074,267534,15,2
20260209,1075,223399,15,3
20260209,1076,210337,15,3
20260209,1077,270091,15,4
20260209,1078,220875,15,5
20260209,1079,269772,15,5
20260209,1080,260871,15,5
20260209,1081,252519,15,6
20260209,1082,220564,15,6
20260209,1083,220551,15,6
20260209,1084,222239,15,7
20260209,1085,260717,15,7
20260209,1086,215805,15,7
20260209,1087,221310,15,7
20260209,1087,220689,15,7
20260209,1089,269254,15,8
20260209,1090,259113,15,8
20260209,1090,222376,15,8
20260209,1092,219444,15,9
20260209,1093,260556,15,10
20260209,1094,201539,14,6
20260209,1095,211285,14,8
20260209,1096,266722,14,5
20260209,1097,269259,14,3
20260209,1098,260711,14,4
20260209,1099,216225,14,6
20260209,1100,261964,14,7
20260209,1101,261132,14,9
20260209,1102,263808,14,10
20260209,1103,270019,14,3
20260209,1104,214297,14,3
20260209,1105,262883,14,4
20260209,1106,260398,14,5
20260209,1107,220436,14,5
20260209,1107,241715,14,5
20260209,1109,261968,14,6
20260209,1110,211208,14,6
20260209,1111,264505,14,7
20260209,1112,267425,14,7
20260209,1112,215372,14,7
20260209,1112,239449,14,7
20260209,1115,222734,14,8
20260209,1115,244079,14,8
20260209,1117,220048,14,8
20260209,1118,260085,14,8
20260209,1119,221013,14,9
20260209,1120,266549,14,12
20260209,1121,201318,13,1
20260209,1121,201565,13,1
20260209,1123,264962,13,6
20260209,1124,215721,13,7
20260209,1125,202478,13,7
20260209,1126,261133,13,6
20260209,1127,260914,13,7
20260209,1128,211407,13,2
20260209,1129,267920,13,2
20260209,1129,261278,13,2
20260209,1131,261008,13,3
20260209,1132,214746,13,3
20260209,1133,214577,13,3
20260209,1134,267848,13,3
20260209,1135,264510,13,4
20260209,1136,266629,13,4
20260209,1137,264280,13,4
20260209,1138,237465,13,6
20260209,1139,269835,13,6
20260209,1140,259914,13,6
20260209,1141,203370,13,7
20260209,1142,269801,13,7
20260209,1143,260185,13,7
20260209,1144,270065,13,7
20260209,1145,222748,13,8
20260209,1146,264226,13,9
20260209,1147,260400,13,10
20260209,1148,216381,13,11
20260209,1149,259739,12,7
20260209,1150,221688,12,1
20260209,1151,223159,12,2
20260209,1152,269838,12,2
20260209,1153,267180,12,2
20260209,1153,216287,12,2
20260209,1155,270132,12,3
20260209,1155,260926,12,3
20260209,1155,260631,12,3
20260209,1158,201431,12,3
20260209,1159,214019,12,3
20260209,1159,222509,12,3
20260209,1159,260693,12,3
20260209,1162,269734,12,4
20260209,1163,259590,12,4
20260209,1164,215353,12,5
20260209,1164,264107,12,5
20260209,1166,266541,12,5
20260209,1166,214460,12,5
20260209,1168,221377,12,6
20260209,1169,220887,12,6
20260209,1169,215467,12,6
20260209,1171,246484,12,6
20260209,1172,216315,12,6
20260209,1173,221771,12,8
20260209,1174,266409,12,8
20260209,1175,221933,11,7
20260209,1176,211592,11,7
20260209,1177,260827,11,1
20260209,1178,265628,11,3
20260209,1179,264971,11,4
20260209,1180,214450,11,4
20260209,1181,215085,11,4
20260209,1182,270274,11,4
20260209,1183,269864,11,5
20260209,1184,221375,11,5
20260209,1184,221913,11,5
20260209,1184,239477,11,5
20260209,1187,265020,11,5
20260209,1188,219872,11,5
20260209,1189,266374,11,6
20260209,1190,222602,11,6
20260209,1191,268772,11,7
20260209,1192,267932,11,7
20260209,1192,268778,11,7
20260209,1192,260224,11,7
20260209,1192,259998,11,7
20260209,1192,221158,11,7
20260209,1197,206161,11,7
20260209,1198,236968,11,8
20260209,1198,239126,11,8
20260209,1200,263676,11,8
20260209,1201,220563,11,10
20260209,1202,215735,10,5
20260209,1203,212034,10,7
20260209,1204,206205,10,9
20260209,1205,234490,10,1
20260209,1206,238209,10,2
20260209,1207,214503,10,3
20260209,1207,266476,10,3
20260209,1207,263858,10,3
20260209,1210,214860,10,3
20260209,1210,253665,10,3
20260209,1212,233725,10,3
20260209,1212,266819,10,3
20260209,1214,210702,10,3
20260209,1215,260604,10,4
20260209,1216,260338,10,4
20260209,1217,263940,10,4
20260209,1218,257867,10,4
20260209,1219,252582,10,5
20260209,1219,222215,10,5
20260209,1219,265713,10,5
20260209,1219,267387,10,5
20260209,1223,215854,10,5
20260209,1224,201691,10,6
20260209,1224,221463,10,6
20260209,1224,223435,10,6
20260209,1227,223198,10,6
20260209,1227,223153,10,6
20260209,1227,214974,10,6
20260209,1227,263905,10,6
20260209,1227,260984,10,6
20260209,1232,266795,10,6
20260209,1233,211600,10,7
20260209,1234,222318,10,7
20260209,1235,221258,10,8
20260209,1235,260378,10,8
20260209,1237,216405,10,8
20260209,1238,260774,10,9
20260209,1239,263775,9,6
20260209,1240,211779,9,6
20260209,1241,215937,9,5
20260209,1242,224482,9,3
20260209,1243,270266,9,3
20260209,1244,266543,9,4
20260209,1244,267734,9,4
20260209,1244,263625,9,4
20260209,1244,260622,9,4
20260209,1244,238068,9,4
20260209,1244,219874,9,4
20260209,1250,260674,9,4
20260209,1250,270194,9,4
20260209,1252,267441,9,4
20260209,1253,260583,9,5
20260209,1253,266467,9,5
20260209,1253,259769,9,5
20260209,1256,215647,9,5
20260209,1256,205492,9,5
20260209,1258,222213,9,5
20260209,1258,221371,9,5
20260209,1258,261082,9,5
20260209,1258,261094,9,5
20260209,1262,215161,9,6
20260209,1263,239484,9,6
20260209,1263,266532,9,6
20260209,1263,267435,9,6
20260209,1266,260828,9,7
20260209,1266,225861,9,7
20260209,1266,222613,9,7
20260209,1266,221524,9,7
20260209,1270,221197,9,9
20260209,1271,264151,8,3
20260209,1272,267545,8,3
20260209,1273,259104,8,4
20260209,1274,240996,8,3
20260209,1274,222377,8,3
20260209,1274,221621,8,3
20260209,1274,270072,8,3
20260209,1278,206402,8,3
20260209,1279,260159,8,3
20260209,1280,264063,8,3
20260209,1281,264274,8,4
20260209,1281,222847,8,4
20260209,1283,223397,8,4
20260209,1283,219754,8,4
20260209,1283,260122,8,4
20260209,1286,220512,8,4
20260209,1287,220633,8,5
20260209,1287,267723,8,5
20260209,1287,267722,8,5
20260209,1290,260957,8,6
20260209,1290,264966,8,6
20260209,1290,269906,8,6
20260209,1290,261104,8,6
20260209,1290,237467,8,6
20260209,1290,257881,8,6
20260209,1296,241735,8,8
20260209,1297,266383,7,3
20260209,1298,202440,7,4
20260209,1299,263978,7,5
20260209,1300,202443,7,4
20260209,1301,215222,7,7
20260209,1302,215956,7,3
20260209,1302,221940,7,3
20260209,1302,259579,7,3
20260209,1302,254760,7,3
20260209,1302,221248,7,3
20260209,1302,221030,7,3
20260209,1302,263890,7,3
20260209,1302,266406,7,3
20260209,1302,266686,7,3
20260209,1302,264275,7,3
20260209,1302,260137,7,3
20260209,1302,267473,7,3
20260209,1314,270281,7,3
20260209,1315,264215,7,3
20260209,1315,260091,7,3
20260209,1315,222606,7,3
20260209,1315,221044,7,3
20260209,1315,220356,7,3
20260209,1315,222061,7,3
20260209,1321,260204,7,4
20260209,1321,264138,7,4
20260209,1323,270186,7,4
20260209,1323,220289,7,4
20260209,1325,260881,7,5
20260209,1325,222274,7,5
20260209,1325,220394,7,5
20260209,1325,221083,7,5
20260209,1325,246485,7,5
20260209,1325,230120,7,5
20260209,1325,267462,7,5
20260209,1325,261021,7,5
20260209,1325,260742,7,5
20260209,1334,260993,7,5
20260209,1334,259964,7,5
20260209,1334,222158,7,5
20260209,1334,221315,7,5
20260209,1338,223389,7,6
20260209,1338,216156,7,6
20260209,1340,260715,7,7
20260209,1340,238071,7,7
20260209,1340,252494,7,7
20260209,1340,267695,7,7
20260209,1340,265195,7,7
20260209,1345,264242,6,4
20260209,1346,264986,6,6
20260209,1347,215043,6,4
20260209,1348,270302,6,5
20260209,1348,269872,6,5
20260209,1350,270047,6,3
20260209,1350,260455,6,3
20260209,1350,216340,6,3
20260209,1353,259608,6,3
20260209,1353,259895,6,3
20260209,1353,223356,6,3
20260209,1353,222637,6,3
20260209,1353,263766,6,3
20260209,1358,263717,6,4
20260209,1358,263701,6,4
20260209,1358,266372,6,4
20260209,1358,260503,6,4
20260209,1358,260373,6,4
20260209,1358,260066,6,4
20260209,1358,260962,6,4
20260209,1358,260792,6,4
20260209,1358,260653,6,4
20260209,1358,270115,6,4
20260209,1358,267465,6,4
20260209,1358,267927,6,4
20260209,1358,222895,6,4
20260209,1358,256682,6,4
20260209,1358,266492,6,4
20260209,1358,220772,6,4
20260209,1358,222623,6,4
20260209,1358,221515,6,4
20260209,1358,222332,6,4
20260209,1358,222309,6,4
20260209,1358,216092,6,4
20260209,1358,216073,6,4
20260209,1358,205789,6,4
20260209,1381,266763,6,4
20260209,1382,222161,6,5
20260209,1382,222095,6,5
20260209,1382,223006,6,5
20260209,1382,223352,6,5
20260209,1386,237481,6,6
20260209,1386,222520,6,6
20260209,1386,216140,6,6
20260209,1386,221269,6,6
20260209,1386,220071,6,6
20260209,1386,267408,6,6
20260209,1392,205918,5,3
20260209,1393,201527,5,3
20260209,1394,202453,5,4
20260209,1395,201399,5,4
20260209,1395,269948,5,4
20260209,1397,256710,5,5
20260209,1398,270350,5,3
20260209,1399,259719,5,4
20260209,1400,220422,5,5
20260209,1401,223452,5,3
20260209,1401,231641,5,3
20260209,1401,221963,5,3
20260209,1401,259779,5,3
20260209,1401,259887,5,3
20260209,1401,258195,5,3
20260209,1401,246489,5,3
20260209,1401,245076,5,3
20260209,1401,241022,5,3
20260209,1401,239172,5,3
20260209,1401,233729,5,3
20260209,1401,201672,5,3
20260209,1401,214048,5,3
20260209,1401,215174,5,3
20260209,1401,270164,5,3
20260209,1401,266781,5,3
20260209,1401,267671,5,3
20260209,1401,267748,5,3
20260209,1401,266713,5,3
20260209,1401,267424,5,3
20260209,1401,267453,5,3
20260209,1401,264198,5,3
20260209,1401,263706,5,3
20260209,1401,263962,5,3
20260209,1401,260974,5,3
20260209,1426,264252,5,4
20260209,1426,260393,5,4
20260209,1426,260464,5,4
20260209,1426,263809,5,4
20260209,1426,230121,5,4
20260209,1426,221346,5,4
20260209,1432,260723,5,5
20260209,1432,222180,5,5
20260209,1432,238205,5,5
20260209,1432,252565,5,5
20260209,1432,259569,5,5
20260209,1432,259614,5,5
20260209,1432,215430,5,5
20260209,1432,220469,5,5
20260209,1432,267449,5,5
20260209,1432,264229,5,5
20260209,1432,270133,5,5
20260209,1432,269757,5,5
20260209,1444,214453,4,4
20260209,1445,221988,4,4
20260209,1445,265610,4,4
20260209,1447,270154,4,3
20260209,1447,267083,4,3
20260209,1447,261129,4,3
20260209,1447,260178,4,3
20260209,1447,260893,4,3
20260209,1447,221222,4,3
20260209,1447,220687,4,3
20260209,1447,254770,4,3
20260209,1447,234236,4,3
20260209,1447,223268,4,3
20260209,1457,260479,4,4
20260209,1457,234223,4,4
20260209,1457,255666,4,4
20260209,1457,252487,4,4
20260209,1457,246480,4,4
20260209,1457,241003,4,4
20260209,1457,241018,4,4
20260209,1457,242450,4,4
20260209,1457,221520,4,4
20260209,1457,260709,4,4
20260209,1457,260779,4,4
20260209,1457,263838,4,4
20260209,1457,264114,4,4
20260209,1457,264243,4,4
20260209,1457,264998,4,4
20260209,1457,267732,4,4
20260209,1457,266700,4,4
20260209,1457,266593,4,4
20260209,1457,269753,4,4
20260209,1457,269773,4,4
20260209,1457,270066,4,4
20260209,1478,213596,3,3
20260209,1479,264086,3,3
20260209,1479,261029,3,3
20260209,1481,260867,3,3
20260209,1481,266892,3,3
20260209,1481,240163,3,3
20260209,1481,256711,3,3
20260209,1485,259803,3,3
20260209,1485,259990,3,3
20260209,1485,244077,3,3
20260209,1485,249668,3,3
20260209,1485,234506,3,3
20260209,1485,234247,3,3
20260209,1485,233745,3,3
20260209,1485,223416,3,3
20260209,1485,238084,3,3
20260209,1485,239157,3,3
20260209,1485,221979,3,3
20260209,1485,235155,3,3
20260209,1485,236989,3,3
20260209,1485,223071,3,3
20260209,1485,221207,3,3
20260209,1485,221127,3,3
20260209,1485,222845,3,3
20260209,1485,213898,3,3
20260209,1485,213827,3,3
20260209,1485,213944,3,3
20260209,1485,219697,3,3
20260209,1485,220934,3,3
20260209,1485,216198,3,3
20260209,1485,220790,3,3
20260209,1485,264068,3,3
20260209,1485,264139,3,3
20260209,1485,263666,3,3
20260209,1485,264980,3,3
20260209,1485,266463,3,3
20260209,1485,264270,3,3
20260209,1485,260940,3,3
20260209,1485,261092,3,3
20260209,1485,260443,3,3
20260209,1485,260238,3,3
20260209,1485,270109,3,3
20260209,1485,269972,3,3
20260209,1485,269878,3,3
20260209,1485,269937,3,3
20260209,1485,269775,3,3
20260209,1485,269718,3,3
20260209,1485,269732,3,3
20260209,1485,269769,3,3
20260209,1485,269797,3,3
20260209,1485,270207,3,3
20260209,1485,270117,3,3
20260209,1485,270258,3,3
20260209,1485,266714,3,3
20260209,1485,266805,3,3
20260209,1485,266852,3,3
20260209,1485,267493,3,3
20260209,1485,267937,3,3
20260209,1485,269267,3,3
20260209,201,214262,365,25
20260209,202,220680,361,21
20260209,203,223335,360,22
20260209,204,211702,358,27
