tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,109,211874,,,Victoria Rodriguez,U,170,MEX,30.7,219625,,,Fernanda Labrana,R,,CHI,26.8,6-4 6-2,3,R32,85,0,2,49,36,25,5,9,1,4,1,5,58,39,22,3,9,0,6,419,142,453,120
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,102,214319,,,Sara Cakarevic,R,,FRA,28.8,269835,,,Juliana Giaccio,U,,ESP,,6-4 6-2,3,R32,79,1,3,62,44,34,3,9,8,10,1,2,50,31,14,9,9,2,7,580,81,1226,10
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,112,214919,,,Dalila Spiteri,R,,ITA,28.7,236968,,,Lourdes Ayala,U,,ARG,19.5,6-2 6-4,3,R32,84,2,5,55,36,20,9,9,7,11,0,6,71,47,19,10,9,10,17,333,187,1266,9
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,101,206430,,,Carolina Alves,U,,BRA,29.7,206161,,,Alisa Danilova,U,,RUS,32.7,6-0 6-1,3,R32,49,1,1,31,20,14,8,6,1,2,0,3,37,22,4,3,7,3,10,241,300,1376,6
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,106,220781,,,Carlota Martinez Cirez,R,,ESP,24.9,214713,,,Camila Romero,R,175,ECU,27.2,6-2 6-2,3,R32,95,1,5,59,39,26,10,8,4,5,1,1,51,26,15,9,8,5,10,437,131,740,50
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,113,215566,,,Gergana Topalova,R,,BUL,25.8,260717,,,Josefina Estevez,R,,ARG,18.0,6-3 6-7(7) 6-0,3,R32,161,2,6,105,59,36,19,14,5,9,0,16,84,46,25,11,13,4,12,417,143,1110,14
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,114,236967,,,Carla Markus,U,,ARG,19.7,266659,,,Giulia Paterno,U,,ITA,,6-2 6-2,3,R32,76,1,1,53,39,24,9,8,5,7,1,5,51,30,15,4,8,5,11,500,105,1069,16
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,103,220447,,,Maria Florencia Urrutia,U,,ARG,24.8,223367,,,Maria Fernanda Navarro,U,,MEX,29.5,7-6(2) 6-1,3,R32,100,1,2,61,47,34,7,9,1,2,0,2,60,37,20,12,10,3,7,483,110,,
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,203,221242,,,Mell Elizabeth Reasco Gonzalez,L,,ECU,23.4,220781,,,Carlota Martinez Cirez,R,,ESP,24.9,6-2 6-2,3,R16,74,1,2,39,21,13,11,8,0,3,0,2,49,38,13,4,8,9,16,490,108,437,131
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,202,220447,,,Maria Florencia Urrutia,U,,ARG,24.8,213753,,,Thaisa Grana Pedretti,U,,BRA,26.6,6-3 7-5,3,R16,119,0,2,72,59,30,7,11,4,9,0,1,58,38,16,8,10,5,12,483,110,474,112
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,201,206430,,,Carolina Alves,U,,BRA,29.7,214319,,,Sara Cakarevic,R,,FRA,28.8,6-0 6-1,3,R16,63,3,0,44,29,21,8,6,1,1,0,1,44,25,7,8,7,4,10,241,300,580,81
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,207,215566,,,Gergana Topalova,R,,BUL,25.8,236967,,,Carla Markus,U,,ARG,19.7,7-5 6-3,3,R16,100,1,2,71,46,28,11,11,2,7,0,4,73,45,21,10,10,8,15,417,143,500,105
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,208,260708,,,Justina Maria Gonzalez Daniele,R,,ARG,20.0,222189,,,Anna Sinclair Rogers,U,,USA,27.8,4-6 6-4 6-3,3,R16,145,1,6,102,71,44,13,14,9,14,1,1,106,78,40,14,15,9,16,639,70,253,282
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,204,206345,,,Victoria Bosio,R,,ARG,31.2,206406,,,Berta Bonardi,R,,ARG,30.5,6-0 6-2,3,R16,70,0,3,38,21,18,9,7,0,1,0,7,44,24,10,5,7,2,8,375,163,657,65
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,205,211874,,,Victoria Rodriguez,U,170,MEX,30.7,238065,,,Noelia Zeballos Melgar,U,,BOL,31.6,4-6 7-5 7-5,3,R16,199,0,2,96,68,37,13,17,5,13,0,11,132,86,45,21,17,14,23,419,142,,
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,206,214919,,,Dalila Spiteri,R,,ITA,28.7,237454,,,Luciana Moyano,U,,ARG,20.2,6-3 6-2,3,R16,93,1,2,59,39,27,11,9,7,9,1,7,56,31,18,7,8,6,11,333,187,781,45
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,304,215566,,,Gergana Topalova,R,,BUL,25.8,260708,,,Justina Maria Gonzalez Daniele,R,,ARG,20.0,6-7(4) 6-1 6-1,3,QF,127,2,8,91,44,34,27,13,5,7,1,6,79,51,31,8,13,1,8,417,143,639,70
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,303,214919,,,Dalila Spiteri,R,,ITA,28.7,211874,,,Victoria Rodriguez,U,170,MEX,30.7,6-1 7-5,3,QF,78,0,2,60,38,23,13,10,5,8,0,1,50,31,9,12,9,0,6,333,187,419,142
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,302,206345,,,Victoria Bosio,R,,ARG,31.2,221242,,,Mell Elizabeth Reasco Gonzalez,L,,ECU,23.4,6-2 4-6 6-3,3,QF,132,1,1,86,63,38,9,13,7,13,1,7,85,52,24,12,14,9,18,375,163,490,108
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,301,206430,,,Carolina Alves,U,,BRA,29.7,220447,,,Maria Florencia Urrutia,U,,ARG,24.8,6-3 6-4,3,QF,106,1,5,69,43,23,9,9,1,6,0,7,71,46,21,8,10,5,13,241,300,483,110
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,401,206345,,,Victoria Bosio,R,,ARG,31.2,206430,,,Carolina Alves,U,,BRA,29.7,6-3 3-6 6-0,3,SF,135,3,4,96,62,37,17,12,10,13,3,6,88,61,36,8,12,8,14,375,163,241,300
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,402,214919,,,Dalila Spiteri,R,,ITA,28.7,215566,,,Gergana Topalova,R,,BUL,25.8,6-1 6-4,3,SF,79,1,1,57,37,25,12,9,3,4,1,2,58,34,18,11,8,4,8,333,187,417,143
2026-W-ITF-ARG-2026-001,W50 Buenos Aires +H,Clay,32,50,20260112,501,214919,,,Dalila Spiteri,R,,ITA,28.7,206345,,,Victoria Bosio,R,,ARG,31.2,7-6(5) 6-3,3,F,118,0,2,68,47,33,8,10,2,5,1,5,77,47,25,16,11,2,7,333,187,375,163
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,113,211846,,,Kyoka Okamura,R,,JPN,30.2,213821,,,Wushuang Zheng,U,,CHN,27.1,6-1 6-3,3,R32,62,3,3,48,29,23,9,8,1,3,1,1,47,32,13,6,8,5,11,324,194,338,184
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,102,221885,,,Fangran Tian,R,,CHN,22.4,220718,,,Sakura Hosogi,U,,JPN,25.8,1-6 7-5 6-2,3,R32,136,1,6,95,54,36,20,14,3,7,1,0,77,63,37,9,13,3,7,332,187,294,216
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,111,221512,,,Katrina Scott,R,180,USA,21.5,246481,,,Sahaja Yamalapalli,U,,IND,25.2,6-3 6-2,3,R32,93,7,1,69,52,31,9,9,5,7,1,7,54,30,16,8,8,3,8,319,198,367,168
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,110,260171,,,Hayu Kinoshita,U,,JPN,19.2,216038,,,Kristina Novak,R,,SLO,25.4,6-1 6-4,3,R32,83,1,0,54,41,30,10,9,1,1,0,7,62,30,18,15,8,6,9,489,109,698,55
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,101,221099,,,Rina Saigo,U,,JPN,25.2,215898,,,Jule Niemeier,R,178,GER,26.4,7-5 7-5,3,R32,119,0,5,83,55,34,13,12,6,10,2,15,79,45,31,11,12,5,11,309,206,250,283
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,116,221073,,,Anastasia Tikhonova,R,,RUS,24.9,204223,,,Peangtarn Plipuech,R,169,THA,33.1,6-2 6-2,3,R32,75,0,6,51,29,19,10,8,1,3,2,3,49,35,15,5,8,5,11,254,281,828,37
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,103,221229,,,Natsumi Kawaguchi,L,,JPN,23.5,215820,,,Yidi Yang,U,,CHN,26.0,3-6 6-3 6-3,3,R32,134,2,2,90,55,27,18,14,2,9,0,1,90,69,31,9,13,5,13,518,99,352,175
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,106,211756,,,Patcharin Cheapchandej,R,,THA,31.0,220364,,,Sapfo Sakellaridi,U,,GRE,22.7,6-1 6-2,3,R32,62,2,4,43,27,20,8,7,0,1,2,0,48,25,12,7,8,4,10,449,123,396,151
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,114,246478,,,Miho Kuramochi,U,,JPN,27.5,259946,,,Lidia Podgorichani,U,,THA,18.6,7-5 6-4,3,R32,108,0,4,71,53,32,9,11,5,8,0,2,69,44,24,12,11,4,9,369,167,,
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,112,221952,,,Ekaterina Maklakova,R,,RUS,21.8,239392,,,Mia Ristic,U,,SRB,19.6,6-1 6-2,3,R32,70,5,1,51,35,30,6,8,5,5,0,1,54,40,19,7,7,2,6,636,71,267,258
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,108,215614,,,Mei Yamaguchi,U,152,JPN,26.5,221116,,,Jana Kolodynska,R,,BLR,22.4,6-4 4-6 6-4,3,R32,142,4,6,97,60,41,17,15,6,10,4,1,116,89,53,10,15,7,12,286,231,596,77
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,104,260170,,,Sara Saito,R,,JPN,19.2,221265,,,Ikumi Yamazaki,U,,JPN,24.3,3-6 7-5 6-3,3,R32,153,2,16,93,54,35,12,15,11,18,1,1,107,85,45,8,15,5,13,266,261,388,157
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,109,221768,,,Nastasja Schunk,U,,GER,22.4,252587,,,Xinxin Yao,L,,CHN,22.2,2-6 6-1 6-2,3,R32,137,3,4,89,59,35,13,12,8,12,0,2,77,46,22,16,11,7,13,297,215,552,88
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,107,216324,,,Misaki Matsuda,U,,JPN,27.3,220597,,,Thasaporn Naklo,R,,THA,24.3,7-5 6-3,3,R32,113,1,2,79,56,34,11,10,7,10,4,2,83,47,26,16,11,7,13,506,104,631,71
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,105,221354,,,Lisa Pigato,R,,ITA,22.5,221000,,,Diletta Cherubini,U,,ITA,23.6,6-3 6-2,3,R32,82,1,3,65,45,31,8,9,2,4,3,4,49,26,14,8,8,2,7,238,303,370,166
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,115,221362,,,Hiromi Abe,U,,JPN,25.6,259907,,,Kamonwan Yodpetch,U,,THA,18.3,6-1 6-3,3,R32,59,1,1,46,32,22,11,8,1,1,0,0,49,33,15,8,8,3,7,345,181,1008,19
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,203,221354,,,Lisa Pigato,R,,ITA,22.5,211756,,,Patcharin Cheapchandej,R,,THA,31.0,6-3 6-7(5) 6-1,3,R16,157,5,3,117,80,47,21,15,5,9,1,5,98,60,35,14,13,8,15,238,303,449,123
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,202,221229,,,Natsumi Kawaguchi,L,,JPN,23.5,260170,,,Sara Saito,R,,JPN,19.2,2-6 6-4 6-3,3,R16,126,1,0,90,60,35,16,14,6,11,0,10,86,60,35,11,13,5,10,518,99,266,261
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,205,260171,,,Hayu Kinoshita,U,,JPN,19.2,221768,,,Nastasja Schunk,U,,GER,22.4,7-6(8) 6-0,3,R16,105,0,1,70,58,37,8,9,4,5,5,5,81,56,34,6,9,6,10,489,109,297,215
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,204,215614,,,Mei Yamaguchi,U,152,JPN,26.5,216324,,,Misaki Matsuda,U,,JPN,27.3,6-2 6-3,3,R16,90,2,4,85,50,27,18,9,14,17,0,1,49,35,17,4,8,2,8,286,231,506,104
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,208,221362,,,Hiromi Abe,U,,JPN,25.6,221073,,,Anastasia Tikhonova,R,,RUS,24.9,6-0 3-6 6-1,3,R16,116,4,1,78,59,43,8,11,5,6,2,5,61,30,18,14,11,3,8,345,181,254,281
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,201,221885,,,Fangran Tian,R,,CHN,22.4,221099,,,Rina Saigo,U,,JPN,25.2,6-1 6-3,3,R16,86,3,0,42,31,22,8,8,1,2,0,5,60,35,19,10,8,4,9,332,187,309,206
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,207,211846,,,Kyoka Okamura,R,,JPN,30.2,246478,,,Miho Kuramochi,U,,JPN,27.5,6-3 6-4,3,R16,100,1,2,54,32,23,11,9,1,3,0,1,66,52,28,3,10,1,6,324,194,369,167
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,206,221952,,,Ekaterina Maklakova,R,,RUS,21.8,221512,,,Katrina Scott,R,180,USA,21.5,7-6(5) 2-6 6-4,3,R16,153,9,0,120,75,46,22,15,10,15,5,1,100,69,43,16,15,9,13,636,71,319,198
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,301,221885,,,Fangran Tian,R,,CHN,22.4,221229,,,Natsumi Kawaguchi,L,,JPN,23.5,6-1 6-0,3,QF,58,3,1,51,32,20,14,7,4,4,0,2,27,22,6,1,6,0,5,332,187,518,99
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,303,221952,,,Ekaterina Maklakova,R,,RUS,21.8,260171,,,Hayu Kinoshita,U,,JPN,19.2,3-6 6-3 6-4,3,QF,135,4,7,85,46,27,19,14,6,12,2,1,90,68,43,4,14,4,11,636,71,489,109
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,302,221354,,,Lisa Pigato,R,,ITA,22.5,215614,,,Mei Yamaguchi,U,152,JPN,26.5,6-3 2-6 6-2,3,QF,126,1,5,72,51,31,4,12,2,8,0,3,113,89,44,9,13,19,27,238,303,286,231
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,304,221362,,,Hiromi Abe,U,,JPN,25.6,211846,,,Kyoka Okamura,R,,JPN,30.2,7-5 6-2,3,QF,98,1,2,64,49,23,8,10,4,9,1,3,68,44,17,10,10,5,13,345,181,324,194
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,402,221362,,,Hiromi Abe,U,,JPN,25.6,221952,,,Ekaterina Maklakova,R,,RUS,21.8,6-4 6-4,3,SF,87,0,0,50,42,33,8,10,1,1,5,3,71,45,31,11,10,3,5,345,181,636,71
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,401,221354,,,Lisa Pigato,R,,ITA,22.5,221885,,,Fangran Tian,R,,CHN,22.4,6-1 3-6 6-4,3,SF,178,0,4,110,77,42,19,13,10,14,1,2,91,61,31,14,13,5,11,238,303,332,187
2026-W-ITF-THA-2026-002,W75 Nonthaburi,Hard,32,75,20260112,501,221354,,,Lisa Pigato,R,,ITA,22.5,221362,,,Hiromi Abe,U,,JPN,25.6,6-4 6-7(6) 6-2,3,F,169,0,1,97,74,42,8,15,5,12,2,4,111,80,42,9,15,6,16,238,303,345,181
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,110,260323,,,Amelie Justine Hejtmanek,U,,GER,,221158,,,Ayline Esina Samardzic,U,,CRO,23.1,6-1 6-3,3,R32,93,0,6,61,42,26,9,8,6,8,0,7,55,26,11,11,8,3,9,1094,15,1200,11
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,108,260565,,,Lidia Encheva,U,,BUL,19.4,264131,,,Louna Zoppas,U,,FRA,18.8,5-7 7-6(1) 6-2,3,R32,174,0,6,99,78,41,9,16,5,12,0,8,118,84,43,14,16,8,16,556,88,877,31
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,102,223352,,,Darya Velikova,U,,BUL,21.3,264960,,,Josephine Kunz,U,,SUI,19.1,3-6 6-2 6-2,3,R32,158,0,1,92,61,31,16,12,9,14,0,4,77,56,27,8,13,6,14,1418,5,,
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,104,266864,,,Daria Egorova,R,,RUS,18.5,252519,,,Alisa Vasileva,U,,RUS,20.2,7-5 6-3,3,R32,106,1,2,71,47,28,14,10,6,8,0,4,69,44,28,9,11,3,8,665,64,1085,15
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,107,270416,,,Iga Piotrowska,U,,POL,17.7,270316,,,Polina Starkova,U,,RUS,18.6,6-4 6-2,3,R32,96,0,4,72,56,25,7,9,4,10,0,2,63,40,17,5,9,5,14,,,,
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,114,241735,,,Sarafina Hansen,U,,DEN,20.5,270417,,,Emilie Chablaix,R,,SUI,17.9,6-3 6-2,3,R32,68,4,2,56,35,25,12,9,2,3,1,1,56,33,17,10,8,12,16,1302,8,,
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,109,260032,,,Daria Yesypchuk,U,,UKR,20.2,267932,,,Sofia Martianova,U,,RUS,,6-2 6-2,3,R32,88,1,2,52,40,27,7,8,3,4,0,0,48,42,20,1,8,2,7,821,38,1200,11
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,103,244079,,,Anna Lena Ebster,U,,AUT,22.0,242450,,,Sofia Avataneo,U,,ITA,22.9,7-6(5) 7-5,3,R32,182,0,6,86,62,37,7,12,8,13,0,8,84,62,36,5,12,5,11,1143,13,1451,4
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,115,211310,,,Ingrid Vojcinakova,U,,SVK,32.1,216140,,,Vivien Sandberg,U,,GER,24.8,5-7 7-5 6-0,3,R32,196,1,6,115,86,50,12,15,10,16,0,6,106,76,35,11,15,5,14,,,1339,7
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,101,267651,,,Noemi Maines,U,,ITA,19.4,211529,,,Sandra Samir,R,170,EGY,28.1,6-3 3-6 7-6(2),3,R32,214,0,8,106,79,38,9,15,8,18,2,12,116,80,41,9,15,10,20,822,38,397,150
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,112,221657,,,Camilla Zanolini,U,,ITA,22.8,241003,,,Joody Elkady,U,,EGY,19.8,6-2 6-1,3,R32,71,0,2,48,42,28,4,7,5,6,0,1,49,32,15,3,8,3,9,538,94,1451,4
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,113,211541,,,Jacqueline Cabaj Awad,R,,SWE,29.9,220642,,,Maddalena Giordano,U,,ITA,22.6,6-2 6-4,3,R32,85,2,3,57,36,26,13,9,6,7,1,6,56,28,15,14,9,2,6,813,39,844,35
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,116,213974,,,Lamis Alhussein Abdel Aziz,U,,EGY,27.7,259797,,,Lisa Claeys,U,,BEL,22.8,6-4 6-2,3,R32,82,1,0,51,39,24,9,9,2,4,0,3,52,37,18,5,9,4,9,443,127,1084,15
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,106,222028,,,Nada Fouad,U,,EGY,22.3,270202,,,Valentine Coussens,U,,BEL,,7-5 6-3,3,R32,113,1,7,79,51,33,13,11,6,9,0,7,69,49,25,9,10,5,10,980,21,,
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,105,270222,,,Andrea Lola Popovic,U,,FRA,15.5,260539,,,Josy Daems,L,,GER,19.8,6-4 4-6 6-3,3,R32,169,0,6,100,74,37,10,15,3,11,0,6,88,58,26,12,14,4,13,,,496,107
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,111,263980,,,Anna Snigireva,U,,RUS,18.0,219444,,,Giuliana Bestetti,R,,ITA,28.2,6-1 0-0,3,R32,30,0,3,19,9,6,4,3,2,3,0,1,27,20,6,3,4,1,5,898,28,1069,16
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,206,221657,,,Camilla Zanolini,U,,ITA,22.8,263980,,,Anna Snigireva,U,,RUS,18.0,6-4 7-5,3,R16,124,0,2,70,58,29,4,11,3,9,0,6,83,51,20,16,11,8,16,538,94,898,28
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,202,266864,,,Daria Egorova,R,,RUS,18.5,244079,,,Anna Lena Ebster,U,,AUT,22.0,6-2 6-2,3,R16,66,0,2,49,36,27,7,8,0,1,0,3,41,28,12,6,8,4,9,665,64,1143,13
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,201,267651,,,Noemi Maines,U,,ITA,19.4,223352,,,Darya Velikova,U,,BUL,21.3,6-3 6-1,3,R16,85,1,3,54,35,22,10,8,1,3,0,3,48,36,14,3,8,2,8,822,38,1418,5
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,205,260032,,,Daria Yesypchuk,U,,UKR,20.2,260323,,,Amelie Justine Hejtmanek,U,,GER,,6-2 6-3,3,R16,99,2,2,59,39,26,9,8,4,6,2,4,59,33,17,9,9,5,11,821,38,1094,15
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,207,211541,,,Jacqueline Cabaj Awad,R,,SWE,29.9,241735,,,Sarafina Hansen,U,,DEN,20.5,3-6 6-3 7-5,3,R16,161,1,2,32,21,11,5,4,4,6,0,5,26,9,6,10,5,0,1,813,39,1302,8
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,204,260565,,,Lidia Encheva,U,,BUL,19.4,270416,,,Iga Piotrowska,U,,POL,17.7,6-1 6-2,3,R16,87,0,5,58,36,26,11,7,5,5,0,2,56,33,19,6,8,6,11,556,88,,
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,208,213974,,,Lamis Alhussein Abdel Aziz,U,,EGY,27.7,211310,,,Ingrid Vojcinakova,U,,SVK,32.1,6-3 6-3,3,R16,83,0,2,47,34,21,7,9,1,4,1,5,62,48,24,2,9,7,13,443,127,,
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,203,270222,,,Andrea Lola Popovic,U,,FRA,15.5,222028,,,Nada Fouad,U,,EGY,22.3,5-7 6-2 6-1,3,R16,150,0,5,89,59,38,12,13,5,10,0,12,96,52,21,19,14,6,15,,,980,21
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,302,260565,,,Lidia Encheva,U,,BUL,19.4,270222,,,Andrea Lola Popovic,U,,FRA,15.5,6-0 2-1,3,QF,53,1,2,33,19,13,8,4,2,2,0,2,27,13,6,2,5,1,5,556,88,,
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,304,213974,,,Lamis Alhussein Abdel Aziz,U,,EGY,27.7,211541,,,Jacqueline Cabaj Awad,R,,SWE,29.9,6-4 6-4,3,QF,96,2,3,69,50,35,10,10,3,4,1,5,58,36,21,13,10,3,6,443,127,813,39
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,303,221657,,,Camilla Zanolini,U,,ITA,22.8,260032,,,Daria Yesypchuk,U,,UKR,20.2,6-2 7-5,3,QF,109,0,3,67,51,30,9,10,7,10,0,3,68,45,25,5,10,5,11,538,94,821,38
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,301,266864,,,Daria Egorova,R,,RUS,18.5,267651,,,Noemi Maines,U,,ITA,19.4,6-2 6-2,3,QF,66,0,5,45,27,22,9,8,0,1,1,2,50,31,16,7,8,3,8,665,64,822,38
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,402,221657,,,Camilla Zanolini,U,,ITA,22.8,213974,,,Lamis Alhussein Abdel Aziz,U,,EGY,27.7,3-6 7-5 6-3,3,SF,168,0,2,121,101,55,13,15,16,20,2,3,87,61,37,16,15,4,9,538,94,443,127
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,401,266864,,,Daria Egorova,R,,RUS,18.5,260565,,,Lidia Encheva,U,,BUL,19.4,6-3 6-3,3,SF,100,0,3,59,33,19,12,9,2,6,0,5,71,45,19,11,9,6,13,665,64,556,88
2026-W-ITF-EGY-2026-004,W15 Hurghada,Hard,32,15,20260112,501,266864,,,Daria Egorova,R,,RUS,18.5,221657,,,Camilla Zanolini,U,,ITA,22.8,6-3 6-1,3,F,76,2,2,50,33,17,13,8,2,4,0,4,56,39,18,5,8,6,12,665,64,538,94
2026-W-ITF-FRA-2026-002,W35 Le Lamentin (Martinique),Hard,32,35,20260112,102,263909,,,Lea Nilsson,L,,SWE,17.5,259702,,,Jael Molongo,U,,FRA,20.8,6-2 6-0,3,R32,62,,,,,,,,,,,,,,,,,,,693,56,,
2026-W-ITF-FRA-2026-002,W35 Le Lamentin (Martinique),Hard,32,35,20260112,112,221191,,,Margaux Rouvroy,R,,FRA,24.8,222158,,,Amanda Carolina Nava Elkin,U,,MEX,27.5,6-2 1-6 6-0,3,R32,100,0,2,51,37,22,7,10,2,6,0,1,70,53,25,5,11,5,12,379,161,1233,10
2026-W-ITF-FRA-2026-002,W35 Le Lamentin (Martinique),Hard,32,35,20260112,106,215151,,,Lina Glushko,U,,ISR,26.0,220493,,,Angelina Wirges,U,,GER,23.5,6-1 6-1,3,R32,69,4,1,36,22,21,7,7,0,0,0,3,48,27,11,9,7,3,8,683,58,767,47
