tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-W-ITF-POR-2025-009,W50 Guimaraes,Hard,32,50,20250609,201,222080,,,Hina Inoue,R,,USA,22.0,239397,,,Elena Micic,U,,AUS,20.9,3-6 6-0 6-3,3,R16,98,5,2,72,27,19,27,12,1,4,0,8,70,42,23,10,12,4,10,205,348,386,150
2025-W-ITF-POR-2025-009,W50 Guimaraes,Hard,32,50,20250609,304,238064,,,Clervie Ngounoue,R,,USA,18.8,215806,,,Alice Robbe,U,,FRA,25.0,6-3 6-2,3,QF,64,0,0,47,38,30,5,9,1,2,2,4,51,31,14,12,8,4,8,242,307,551,85
2025-W-ITF-POR-2025-009,W50 Guimaraes,Hard,32,50,20250609,301,223325,,,Polina Iatcenko,U,,RUS,21.4,222080,,,Hina Inoue,R,,USA,22.0,6-4 7-5,3,QF,94,1,4,46,29,20,8,7,2,3,4,3,43,25,18,6,7,1,3,353,175,205,348
2025-W-ITF-POR-2025-009,W50 Guimaraes,Hard,32,50,20250609,402,216055,,,Francisca Jorge,U,,POR,25.1,238064,,,Clervie Ngounoue,R,,USA,18.8,6-1 7-5,3,SF,98,1,0,72,44,27,17,10,2,4,2,7,74,37,22,14,9,4,9,238,310,242,307
2025-W-ITF-POR-2025-009,W50 Guimaraes,Hard,32,50,20250609,401,221164,,,Matilde Jorge,R,,POR,21.1,223325,,,Polina Iatcenko,U,,RUS,21.4,6-3 6-2,3,SF,83,3,2,64,43,28,12,9,7,9,1,4,53,32,15,10,8,5,10,264,281,353,175
2025-W-ITF-POR-2025-009,W50 Guimaraes,Hard,32,50,20250609,501,216055,,,Francisca Jorge,U,,POR,25.1,221164,,,Matilde Jorge,R,,POR,21.1,5-7 6-2 6-2,3,F,148,2,5,109,65,43,22,14,9,12,4,12,88,53,35,12,14,5,11,238,310,264,281
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,112,220048,,,Elena Jamshidi,R,,DEN,24.2,234490,,,Thessy Ntondele Zinga,U,,FRA,19.1,6-2 7-5,3,R32,92,0,5,68,46,24,9,10,7,11,1,13,59,31,15,8,10,3,10,692,49,1164,10
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,105,203509,,,Diana Marcinkevica,R,170,LAT,32.8,263728,,,Hajar Crinebouch,U,,FRA,,6-3 7-6(2),3,R32,83,3,3,61,37,21,11,10,3,9,0,8,65,33,16,7,11,3,11,625,62,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,109,223402,,,Chloe Noel,U,,FRA,21.2,267625,,,Meline Lataste,U,,FRA,,6-0 6-0,3,R32,40,4,0,32,21,19,6,6,0,0,1,5,30,16,6,0,6,1,7,871,28,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,110,270134,,,Milena Maria Ciocan,U,,FRA,,270135,,,Megane Courtois,U,,FRA,,6-2 6-3,3,R32,78,1,2,13,10,5,1,1,2,2,0,0,0,0,0,0,0,0,0,,,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,104,230121,,,Hanna Bougouffa,U,,FRA,21.3,221468,,,Lucie Nguyen Tan,U,,FRA,22.0,6-4 1-6 6-3,3,R32,140,0,11,85,39,20,18,13,6,13,0,7,79,44,28,11,13,4,11,1202,9,837,31
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,102,260323,,,Amelie Justine Hejtmanek,U,,GER,,266463,,,Juliette Trunet,U,,FRA,18.3,5-7 7-6(3) 6-4,3,R32,176,1,14,125,76,44,16,17,13,23,5,15,113,61,34,20,17,7,17,1130,12,1386,4
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,106,215712,,,Nicole Gadient,U,,SUI,26.8,220305,,,Salma Djoubri,R,,FRA,22.4,7-5 6-4,3,R32,101,0,2,60,50,32,3,11,1,4,0,5,58,32,18,14,11,0,5,,,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,103,270136,,,Hena Cehajic,U,,BIH,,265206,,,Yelena Lebeau,U,,FRA,,6-4 6-2,3,R32,83,4,7,59,22,16,18,9,5,8,0,6,59,34,20,8,9,8,14,,,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,101,211021,,,Lea Tholey,L,,FRA,29.7,219983,,,Olga Helmi,R,,DEN,25.2,6-0 6-0,3,R32,46,1,0,27,15,14,10,6,0,0,0,5,37,19,5,5,6,3,9,1073,14,556,83
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,111,215467,,,Malkia Menguene,R,,USA,24.8,266649,,,Severine Deppner,U,,FRA,,6-3 7-5,3,R32,83,3,1,64,46,32,6,11,4,7,0,5,58,40,20,7,10,3,8,1386,4,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,113,220496,,,Enola Chiesa,U,,ITA,24.8,221052,,,Aubane Droguet,R,,FRA,22.4,6-2 6-4,3,R32,82,0,3,60,36,22,11,9,5,8,1,3,62,47,25,3,9,6,12,862,29,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,115,203591,,,Katy Dunne,R,167,GBR,30.3,202529,,,Natalia Orlova,R,,RUS,36.2,6-2 6-0,3,R32,66,1,2,37,21,14,12,7,2,3,0,4,48,30,11,6,7,2,8,979,19,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,116,260214,,,Vlada Mincheva,U,,RUS,18.3,222347,,,Marine Szostak,U,,FRA,23.4,6-4 7-6(3),3,R32,126,2,4,75,46,32,14,11,3,6,2,7,78,31,17,25,11,3,7,1360,5,579,76
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,108,215472,,,Fiona Ganz,U,,SUI,24.7,220709,,,Maneva Rakotomalala,U,,FRA,23.7,6-7(5) 6-2 6-3,3,R32,191,2,4,111,70,39,26,15,8,12,0,4,116,75,41,19,14,12,19,721,44,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,107,260377,,,Elise Renard,U,,FRA,,258532,,,Monika Wojcik,U,,USA,19.6,7-6(6) 6-3,3,R32,109,0,5,71,54,39,3,10,4,7,1,5,73,38,25,12,11,4,9,,,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,114,246518,,,Maelle Leclercq,U,,FRA,21.3,213555,,,Theo Gravouil,U,,FRA,26.8,6-1 6-3,3,R32,61,4,5,50,29,24,10,8,2,3,0,6,45,20,13,7,8,2,7,1061,15,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,203,203509,,,Diana Marcinkevica,R,170,LAT,32.8,215712,,,Nicole Gadient,U,,SUI,26.8,7-5 6-0,3,R16,76,3,3,47,32,23,11,9,2,3,0,1,55,34,18,9,9,0,5,625,62,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,206,215467,,,Malkia Menguene,R,,USA,24.8,220048,,,Elena Jamshidi,R,,DEN,24.2,6-0 6-2,3,R16,63,3,2,41,24,20,9,7,0,1,0,9,48,28,14,4,7,2,8,1386,4,692,49
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,208,260214,,,Vlada Mincheva,U,,RUS,18.3,203591,,,Katy Dunne,R,167,GBR,30.3,6-4 2-6 6-3,3,R16,134,1,3,88,55,28,19,14,4,10,1,7,69,36,23,14,13,5,11,1360,5,979,19
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,202,270136,,,Hena Cehajic,U,,BIH,,230121,,,Hanna Bougouffa,U,,FRA,21.3,2-6 6-1 6-2,3,R16,114,3,10,89,48,29,17,11,11,16,1,8,65,30,12,15,12,3,11,,,1202,9
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,205,223402,,,Chloe Noel,U,,FRA,21.2,270134,,,Milena Maria Ciocan,U,,FRA,,7-5 6-4,3,R16,111,1,3,82,50,33,14,11,4,7,2,4,64,43,24,9,11,0,5,871,28,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,207,220496,,,Enola Chiesa,U,,ITA,24.8,246518,,,Maelle Leclercq,U,,FRA,21.3,6-1 6-1,3,R16,69,0,1,47,36,26,5,7,5,5,1,4,53,32,18,6,7,5,10,862,29,1061,15
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,204,215472,,,Fiona Ganz,U,,SUI,24.7,260377,,,Elise Renard,U,,FRA,,6-3 7-5,3,R16,106,2,3,77,43,26,22,11,5,7,0,2,51,36,21,7,10,0,4,721,44,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,201,211021,,,Lea Tholey,L,,FRA,29.7,260323,,,Amelie Justine Hejtmanek,U,,GER,,6-1 6-4,3,R16,75,3,5,57,32,24,13,9,5,6,0,10,42,22,16,5,8,2,6,1073,14,1130,12
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,304,220496,,,Enola Chiesa,U,,ITA,24.8,260214,,,Vlada Mincheva,U,,RUS,18.3,6-3 6-4,3,QF,107,1,0,70,57,29,6,10,7,12,2,7,65,38,16,10,9,6,13,862,29,1360,5
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,303,223402,,,Chloe Noel,U,,FRA,21.2,215467,,,Malkia Menguene,R,,USA,24.8,6-4 6-3,3,QF,76,2,2,54,38,22,9,9,4,7,1,5,56,32,19,7,10,2,8,871,28,1386,4
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,302,215472,,,Fiona Ganz,U,,SUI,24.7,203509,,,Diana Marcinkevica,R,170,LAT,32.8,6-1 6-2,3,QF,74,2,1,59,41,27,12,8,6,6,0,4,47,28,16,7,7,2,6,721,44,625,62
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,301,211021,,,Lea Tholey,L,,FRA,29.7,270136,,,Hena Cehajic,U,,BIH,,7-6(3) 6-7(4) 6-4,3,QF,150,5,10,116,69,52,19,17,9,14,3,8,113,67,44,17,17,3,9,1073,14,,
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,402,223402,,,Chloe Noel,U,,FRA,21.2,220496,,,Enola Chiesa,U,,ITA,24.8,6-0 6-3,3,SF,71,0,2,43,28,18,10,7,2,3,3,4,55,35,16,8,8,8,14,871,28,862,29
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,401,211021,,,Lea Tholey,L,,FRA,29.7,215472,,,Fiona Ganz,U,,SUI,24.7,6-1 6-2,3,SF,69,2,0,49,29,20,12,8,2,3,0,1,47,35,16,5,7,2,7,1073,14,721,44
2025-W-ITF-FRA-2025-014,W15 Norges-la-Ville,Hard,32,15,20250609,501,211021,,,Lea Tholey,L,,FRA,29.7,223402,,,Chloe Noel,U,,FRA,21.2,7-6(7) 6-4,3,F,105,5,6,74,42,28,19,11,2,4,1,1,74,46,30,14,11,2,5,1073,14,871,28
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,108,216385,,,Caijsa Wilda Hennemann,R,,SWE,24.2,216074,,,Anna Siskova,U,,CZE,23.9,7-5 7-5,3,R32,114,0,3,73,47,27,12,12,2,7,0,5,76,54,31,5,12,5,12,983,19,405,137
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,113,232881,,,Cristina Diaz Adrover,U,,ESP,19.5,266771,,,Monika Stankiewicz,R,,POL,18.6,4-6 7-5 4-0,3,R32,168,0,2,73,45,25,15,13,4,9,0,7,112,80,43,11,13,13,20,396,143,528,92
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,109,254765,,,Nellie Taraba Wallberg,U,,SWE,18.2,216095,,,Mina Hodzic,R,,GER,23.0,6-1 2-6 6-2,3,R32,111,2,4,81,52,31,14,11,6,9,0,4,75,49,30,8,12,3,9,1261,7,442,121
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,103,259758,,,Anouck Vrancken Peeters,U,,NED,22.3,233742,,,Yaroslava Bartashevich,U,,FRA,20.2,7-6(1) 6-3,3,R32,120,1,6,70,47,35,6,10,6,9,1,5,92,63,31,15,11,3,8,492,103,487,104
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,110,214546,,,Ekaterina Kazionova,R,,RUS,26.4,259998,,,Isabella Svahn,U,,SWE,18.9,5-7 6-2 6-1,3,R32,141,0,7,73,44,29,12,9,7,10,1,2,64,46,24,10,10,2,6,426,125,1414,3
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,112,215386,,,Vivian Wolff,R,,GER,26.6,259996,,,Linea Bajraliu,U,,SWE,18.4,6-2 6-1,3,R32,79,0,1,45,36,25,6,7,2,2,1,6,59,34,17,10,8,8,13,418,130,1389,4
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,102,221369,,,Lisa Zaar,U,,SWE,25.1,216121,,,Yasmine Wagner,U,,GER,25.0,6-0 6-2,3,R32,87,0,2,58,44,25,7,7,6,8,0,6,44,25,8,4,7,6,13,494,103,1204,9
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,107,221031,,,Anastasia Abbagnato,U,,ITA,21.5,241714,,,Rebecca Munk Mortensen,U,,DEN,19.6,6-3 7-6(7),3,R32,114,4,5,77,48,30,16,11,9,12,1,9,79,48,30,11,10,8,12,497,101,785,38
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,104,260672,,,Johanne Christine Svendsen,R,,DEN,21.0,222092,,,Radka Zelnickova,R,,SVK,22.0,6-1 6-1,3,R32,93,0,4,61,36,28,11,7,6,6,1,2,58,31,15,10,7,6,11,,,413,133
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,115,204309,,,Stephanie Wagner,R,180,GER,30.7,252571,,,Anna Petkovic,U,,GER,20.0,7-5 6-2,3,R32,130,0,6,86,50,28,17,10,15,20,1,7,55,36,16,4,10,3,11,493,103,1137,11
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,106,263909,,,Lea Nilsson,L,,SWE,16.9,220493,,,Angelina Wirges,U,,GER,22.9,5-7 6-3 6-1,3,R32,143,3,9,89,58,35,14,14,4,10,0,8,86,49,24,14,14,1,10,1173,10,701,48
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,111,254760,,,Ida Johansson,U,,SWE,21.1,221410,,,Fanny Norin,U,,SWE,23.5,6-2 6-1,3,R32,86,2,2,46,28,22,10,7,2,2,1,5,56,40,23,3,8,6,11,,,1331,5
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,101,213706,,,Irene Burillo Escorihuela,R,,ESP,27.8,259916,,,Luca Udvardy,U,,HUN,19.6,6-2 6-0,3,R32,66,0,3,40,28,22,5,7,2,3,0,3,45,25,9,9,7,3,9,254,289,498,101
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,105,256673,,,Francesca Pace,U,,ITA,19.8,214189,,,Alicia Herrero Linana,R,,ESP,26.4,7-6(2) 6-4,3,R32,113,0,4,75,48,33,11,11,7,11,0,9,73,43,27,11,11,7,12,547,86,367,163
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,114,260598,,,Tessa Johanna Brockmann,R,,GER,19.5,214934,,,Astrid Wanja Brune Olsen,R,,NOR,25.9,6-2 1-6 6-4,3,R32,130,2,4,85,47,27,18,12,6,11,0,3,83,53,32,11,13,8,14,538,88,784,38
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,116,260765,,,Alisa Oktiabreva,R,,RUS,16.8,214301,,,Tatiana Pieri,U,,ITA,26.2,6-0 0-0,3,R32,43,1,4,28,17,15,3,3,2,2,0,4,29,17,7,4,3,2,5,449,118,370,160
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,205,254765,,,Nellie Taraba Wallberg,U,,SWE,18.2,214546,,,Ekaterina Kazionova,R,,RUS,26.4,6-4 6-1,3,R16,80,3,4,51,35,23,6,8,2,4,0,7,49,27,13,5,9,0,6,1261,7,426,125
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,204,216385,,,Caijsa Wilda Hennemann,R,,SWE,24.2,221031,,,Anastasia Abbagnato,U,,ITA,21.5,6-0 6-1,3,R16,66,0,3,41,32,21,5,7,0,1,2,0,45,26,10,6,6,1,7,983,19,497,101
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,201,213706,,,Irene Burillo Escorihuela,R,,ESP,27.8,221369,,,Lisa Zaar,U,,SWE,25.1,6-1 0-6 6-4,3,R16,130,0,0,0,0,0,0,0,0,0,0,3,6,2,2,0,1,1,2,254,289,494,103
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,206,215386,,,Vivian Wolff,R,,GER,26.6,254760,,,Ida Johansson,U,,SWE,21.1,6-0 6-1,3,R16,51,0,3,42,32,26,4,7,0,0,1,7,32,20,10,0,6,2,7,418,130,,
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,203,263909,,,Lea Nilsson,L,,SWE,16.9,256673,,,Francesca Pace,U,,ITA,19.8,6-4 6-1,3,R16,87,4,3,57,38,27,9,8,5,6,0,3,56,35,16,9,9,3,8,1173,10,547,86
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,207,260598,,,Tessa Johanna Brockmann,R,,GER,19.5,232881,,,Cristina Diaz Adrover,U,,ESP,19.5,6-2 3-6 7-5,3,R16,130,0,5,94,59,33,11,15,9,17,0,7,80,51,23,11,14,1,10,538,88,396,143
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,208,260765,,,Alisa Oktiabreva,R,,RUS,16.8,204309,,,Stephanie Wagner,R,180,GER,30.7,6-1 6-4,3,R16,91,1,5,59,41,23,8,8,5,9,0,3,44,27,10,2,9,3,11,449,118,493,103
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,202,260672,,,Johanne Christine Svendsen,R,,DEN,21.0,259758,,,Anouck Vrancken Peeters,U,,NED,22.3,6-4 7-5,3,R16,132,2,6,78,44,31,14,11,7,10,3,11,79,43,27,14,11,7,12,,,492,103
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,302,216385,,,Caijsa Wilda Hennemann,R,,SWE,24.2,263909,,,Lea Nilsson,L,,SWE,16.9,6-3 6-3,3,QF,100,1,2,52,28,16,9,9,4,9,0,3,56,30,15,6,9,3,11,983,19,1173,10
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,304,260765,,,Alisa Oktiabreva,R,,RUS,16.8,260598,,,Tessa Johanna Brockmann,R,,GER,19.5,7-6(4) 6-2,3,QF,109,0,10,64,40,25,8,10,2,7,1,6,66,35,13,14,10,2,9,449,118,538,88
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,303,254765,,,Nellie Taraba Wallberg,U,,SWE,18.2,215386,,,Vivian Wolff,R,,GER,26.6,6-4 6-4,3,QF,87,4,3,61,38,28,3,10,7,12,0,6,64,42,17,9,10,6,13,1261,7,418,130
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,301,213706,,,Irene Burillo Escorihuela,R,,ESP,27.8,260672,,,Johanne Christine Svendsen,R,,DEN,21.0,6-2 6-4,3,QF,98,0,3,51,32,22,9,9,0,2,0,4,64,41,24,6,9,3,8,254,289,,
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,401,213706,,,Irene Burillo Escorihuela,R,,ESP,27.8,216385,,,Caijsa Wilda Hennemann,R,,SWE,24.2,7-5 6-1,3,SF,127,0,0,59,40,17,13,9,4,8,0,1,80,55,24,10,10,20,28,254,289,983,19
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,402,260765,,,Alisa Oktiabreva,R,,RUS,16.8,254765,,,Nellie Taraba Wallberg,U,,SWE,18.2,6-3 6-2,3,SF,91,0,7,66,44,29,6,8,7,10,0,5,47,21,8,9,9,4,11,449,118,1261,7
2025-W-ITF-SWE-2025-003,W35 Ystad,clay,32,35,20250616,501,213706,,,Irene Burillo Escorihuela,R,,ESP,27.8,260765,,,Alisa Oktiabreva,R,,RUS,16.8,6-3 6-3,3,F,99,1,1,62,44,29,6,9,4,7,1,7,49,32,15,6,9,2,8,254,289,449,118
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,107,252586,,,Fang An Lin,U,,TPE,20.0,222667,,,Monique Barry,L,,NZL,22.9,6-4 6-3,3,R32,98,1,9,66,38,27,11,10,6,9,3,4,64,33,17,13,9,7,12,930,24,477,107
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,112,220718,,,Sakura Hosogi,U,,JPN,25.2,267207,,,Yu Chen Lin,U,,TWN,,6-2 5-7 7-6(6),3,R32,222,0,6,148,104,56,20,16,12,19,0,5,131,96,53,12,16,9,17,358,172,,
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,114,263881,,,Yuno Kitahara,U,,JPN,18.9,213896,,,Elina Nepliy,R,,RUS,27.6,6-7(3) 6-4 6-2,3,R32,187,0,2,114,83,51,13,15,11,15,1,3,93,65,39,10,15,3,10,928,24,606,69
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,104,214418,,,Vaidehi Chaudhari,U,,IND,25.3,201612,,,Junri Namigata,R,170,JPN,42.9,7-5 6-0,3,R32,71,1,1,49,39,24,6,9,0,2,0,1,49,44,22,0,9,2,8,368,163,1145,11
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,108,215501,,,Eunhye Lee,U,,KOR,25.1,260398,,,Cara Korhonen,U,,AUS,,6-3 6-3,3,R32,97,1,2,53,40,28,7,9,0,1,0,1,64,48,26,9,9,9,13,348,180,1414,3
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,115,223159,,,Vivian Yang,U,,NZL,20.4,219892,,,Mayuka Aikawa,L,,JPN,27.2,7-5 7-6(2),3,R32,141,0,4,77,51,32,16,12,4,7,1,3,82,56,32,12,12,4,8,1113,12,686,52
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,102,246478,,,Miho Kuramochi,U,,JPN,27.0,221914,,,Jenna Defalco,U,,USA,22.5,4-6 6-1 6-0,3,R32,128,0,2,61,49,29,8,11,1,4,1,2,78,49,21,14,12,6,14,397,141,562,81
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,113,221099,,,Rina Saigo,U,,JPN,24.6,263941,,,Cheuk Ying Shek,U,,HKG,20.1,6-2 6-1,3,R32,82,0,0,48,36,22,8,8,8,10,1,1,49,31,14,4,7,5,11,365,166,,
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,101,215550,,,Ayano Shimizu,R,,JPN,27.1,267855,,,Yu Ning Tsai,U,,TWN,,6-3 6-1,3,R32,85,0,3,40,22,14,10,8,1,4,1,0,59,42,17,3,8,5,12,292,240,,
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,116,216213,,,Sohyun Park,U,,KOR,22.9,222390,,,Ya Yi Yang,L,,TPE,21.0,6-3 7-6(4),3,R32,132,0,6,101,65,42,13,11,8,13,0,2,69,45,21,10,10,3,9,324,204,773,38
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,109,215592,,,Eri Shimizu,U,,JPN,27.0,221229,,,Natsumi Kawaguchi,L,,JPN,22.9,6-2 6-2,3,R32,75,2,2,51,33,27,6,8,4,5,0,3,39,29,16,2,8,1,6,393,144,652,58
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,110,214540,,,Chihiro Muramatsu,L,161,JPN,27.0,215492,,,Lisa Marie Rioux,U,,JPN,28.1,3-6 6-4 6-4,3,R32,182,0,2,85,66,37,12,15,1,6,1,5,84,58,38,11,14,3,8,482,106,787,37
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,111,216324,,,Misaki Matsuda,U,,JPN,26.8,263622,,,Shihomi Li Xuan Leong,R,,MAS,18.0,6-2 6-4,3,R32,102,1,0,57,44,32,8,9,4,5,2,2,64,45,25,10,9,6,10,532,91,1414,3
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,103,220454,,,Yeon Woo Ku,U,,KOR,22.2,223075,,,Madeleine Jessup,U,,USA,19.9,6-0 6-0,3,R32,45,3,1,30,23,21,3,6,0,0,0,3,35,21,8,2,6,2,8,450,117,,
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,105,220432,,,Dayeon Back,U,,KOR,23.3,214505,,,Haruna Arakawa,U,,JPN,25.6,6-2 6-2,3,R32,90,1,0,52,31,18,8,8,3,6,0,0,52,37,13,5,8,5,12,346,185,504,99
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,106,215077,,,Viktoria Morvayova,U,,SVK,24.2,255662,,,Arina Varaksina,U,,RUS,18.2,7-5 6-3,3,R32,114,1,0,73,59,34,8,11,4,8,0,4,54,36,18,6,10,3,9,566,79,1266,7
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,204,252586,,,Fang An Lin,U,,TPE,20.0,215501,,,Eunhye Lee,U,,KOR,25.1,7-6(5) 4-6 6-3,3,R16,185,3,10,125,62,45,25,16,12,18,2,6,100,62,37,15,15,8,14,930,24,348,180
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,201,215550,,,Ayano Shimizu,R,,JPN,27.1,246478,,,Miho Kuramochi,U,,JPN,27.0,5-7 7-6(3) 1-0,3,R16,173,0,6,82,53,30,12,12,7,13,0,3,91,76,38,5,13,2,8,292,240,397,141
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,205,215592,,,Eri Shimizu,U,,JPN,27.0,214540,,,Chihiro Muramatsu,L,161,JPN,27.0,6-3 0-6 6-3,3,R16,170,2,4,96,72,44,7,12,8,13,1,1,73,52,32,7,12,6,11,393,144,482,106
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,207,221099,,,Rina Saigo,U,,JPN,24.6,263881,,,Yuno Kitahara,U,,JPN,18.9,6-2 6-0,3,R16,87,1,0,48,38,25,8,7,0,0,1,0,41,30,10,7,7,2,7,365,166,928,24
2025-W-ITF-TPE-2025-001,W35 Taipei,Hard,32,35,20250616,206,216324,,,Misaki Matsuda,U,,JPN,26.8,220718,,,Sakura Hosogi,U,,JPN,25.2,6-2 6-0,3,R16,88,0,0,39,30,24,6,7,3,3,1,2,68,43,21,10,7,7,12,532,91,358,172
